"PeakCoord","Sig_Control","Count_Control","Sig_Cond1","Count_Cond1","Sig_Cond2","Count_Cond2","Enrich_Cond1","Enrich_Cond2","Group"
485956,1,0.0717705340278983,1,0.00408742394269129,1,0.0244437371293832,-0.943048717721643,-0.659418207479388,84
497776,0,0.00000158689185014663,1,0.00155435649376233,0,0.00785705013807276,978.497433059917,4950.21966714163,85
498745,0,0.00127392151303438,1,0.00155435649376233,0,0.00212536767610843,0.220135210732077,0.668366264610743,85
498775,0,0.00155797515421062,1,0.00104469005152551,0,0.00358920232469561,-0.329456539340756,1.3037609521534,85
499770,1,0.0164022904844322,1,0.093956377851057,1,0.0554170438228306,4.72824740180239,2.37861616799361,85
501493,0,0.00868981977140294,1,0.00566991301482461,0,0.0163424500094168,-0.34752236939556,0.88064314788181,86
501829,0,0.00110042133741835,1,0.00095486764883427,0,0.00327611868746728,-0.132270870833487,1.97714936639929,86
501897,1,0.0202630220345223,1,0.16165812155368,1,0.0293322960701803,6.97798676220466,0.447577563712196,86
504504,1,0.0259996360728024,1,0.0075107676497552,0,0.0122519765760664,-0.711120277656038,-0.52876353569876,87
520833,1,0.116256402227009,1,0.0397036466255477,1,1.42502656275583,-0.658482063224182,11.2576179501345,88
523628,0,0.0113755460671178,1,0.00318932607083884,0,0.0188826832656548,-0.71963314534342,0.659936424523585,89
524745,0,0.0167265453858122,1,0.0133251282082336,1,0.0600176174027679,-0.203354434470599,2.58816575798587,90
526105,0,0.00101843192516077,1,0.000709622212272793,0,0.0218032099703449,-0.303220770341845,20.4086081079037,91
526227,0,0.0597242616721185,0,0.257974482111402,1,0.0382368768379465,3.31942521998281,-0.359776483334964,91
526628,1,0.043552952112541,1,0.340549150452903,1,0.665892786611528,6.81919787143069,14.2892686789832,91
530880,1,0.0143216989475733,1,0.00572352891530744,0,0.0415274791157292,-0.600359640552475,1.89961960991825,92
535294,0,0.851069318257155,0,0.37800610161563,1,0.072861585932307,-0.555845694931499,-0.914388188636015,93
547739,1,0.0584991811638053,1,0.0273953282005886,1,0.781367922527871,-0.531697236515532,12.3569035836577,94
560993,0,0.0102409183942629,1,0.00272608469066716,0,0.0355004702950739,-0.733804666171899,2.46653189961572,95
564045,0,0.017384576539673,1,0.00474797183663979,1,0.00361593744517502,-0.726885965510604,-0.792003133529128,96
572151,0,0.0219712229505468,1,0.00169754248681648,0,0.00837870739610987,-0.922737915379707,-0.618650840921836,97
572534,1,11.2648249199854,1,6.35947657256382,1,1.53942911936745,-0.435457131581227,-0.863341940038829,97
581556,1,0.0906448493722256,1,0.159664997761378,1,0.45118645653358,0.761434862180942,3.97751896173185,98
585024,0,0.0161878837633458,1,0.000933042823461258,0,0.0338418015959428,-0.942361655352755,1.09056366419994,99
585731,0,0.0973380065535107,0,0.0114297745874004,1,0.00473598522911874,-0.882576446836139,-0.951344953561226,99
591626,1,0.171766760751721,1,0.626231699158533,1,0.570696313980826,2.64582586536469,2.32250728536317,100
592710,0,0.041475181716749,1,0.00912870629373717,1,0.0116194107291759,-0.779899546767972,-0.71984665893619,101
594206,1,0.0211084827480171,1,0.0350369186475219,1,0.145039268634243,0.659850168568521,5.8711366120271,102
596982,0,0.00370715568325921,1,0.000933042823461258,0,0.0268688456831485,-0.748313018610279,6.24783310409191,103
597418,0,0.0211084827480171,1,0.00193976020193893,0,0.0128003193532462,-0.908105180978905,-0.393593584813734,103
597457,0,0.0000142820266513197,1,0.590771025664607,1,0.324813410931649,41363.6494358012,22741.8094668648,103
597567,0,0.00253902696023461,1,0.0018776919124388,0,0.0316655429483838,-0.260467910799458,11.4715268661259,103
597614,0,0.0139225074866031,1,0.0373338238242065,1,0.0621088593592291,1.68154453212762,3.46103975300377,103
597664,0,0.00982039205397407,1,0.0300430705990208,1,0.0171493645547955,2.05925368701172,0.746301416536175,103
597817,0,0.00245509801349352,1,0.00276330043335525,0,0.0489093484482495,0.125535688664082,18.9215461783757,103
597872,0,0.0381250766997728,1,0.0511898125247501,1,0.123198609654692,0.342680906004713,2.23143244077529,103
597923,0,0.00330937479282245,1,0.000976944784327202,1,0.00583554766100681,-0.704794758681896,0.763338402668459,103
597959,0,0.00249688616554738,0,0.0218318900563699,1,0.0124003341741256,7.7436465296702,3.96631938821574,103
598007,0,0.00610001227196364,0,0.0302898298963018,1,0.0475399547447324,3.96553589498784,6.793419525274,103
598063,0,0.00558656459778287,1,0.010103632597105,1,0.0104500592165558,0.808559163732724,0.870569834760905,103
598095,0,0.00139664114944572,0,0.0381619056377813,1,0.0103591895677278,26.3240593354468,6.417216349267,103
598171,1,59.9486695146086,1,317.358738943928,1,610.191447568882,4.29384123973915,9.17856530444246,103
603340,0,0.0116458466455927,1,0.00209934635278783,1,0.00593807362395848,-0.819734329613356,-0.490112328912928,104
610651,0,0.0165100228089255,0,0.0153658124581402,1,0.0220670890815702,-0.0693039836484525,0.336587437640637,105
636039,0,0.025594978651015,1,0.0152778823813483,1,0.105440735901304,-0.403090637829367,3.11958678844697,106
640540,1,0.0322992440752511,1,0.0427317465297581,1,0.02479317854641,0.322995251226353,-0.232391368397149,107
645090,0,0.139978143209584,0,0.143626148058354,1,0.0925539118168588,0.0260612461711809,-0.338797402975397,108
646016,0,0.0605480348636613,1,0.00561654942446169,0,0.0252157819350642,-0.907238121978546,-0.583540869792988,108
652790,1,0.0232336835779968,1,0.0537936529623163,1,0.00955921920948663,1.3153303599805,-0.588562047107348,109
655822,1,1.45234105338586,1,0.7840598792469,1,0.826898378319018,-0.460140662264549,-0.43064449194543,110
678093,0,0.00636519953225481,1,0.000976944784327202,1,0.0115235809466782,-0.846517806806108,0.810403725489513,111
678134,1,0.560541158332311,1,0.241295395479082,1,3.15863296136795,-0.56953135038831,4.63497062511044,111
681598,1,0.0233618691752253,0,0.016440653568996,1,0.0349987031730521,-0.296261208994743,0.498112283334218,112
681976,1,0.0651796432102893,1,0.0466349840849084,1,0.0240276811171729,-0.284516119021244,-0.63136218712256,112
695644,0,0.0215993612936624,1,0.00535351612444591,0,0.00327611868746728,-0.752144702259473,-0.848323353504506,113
696736,1,8.50451047560207,1,3.30320485575872,0,4.98894415965837,-0.61159376953735,-0.413376681236296,114
697188,0,0.00053337198296595,1,0.00427110570999248,0,0.0268688456831485,7.00774290063364,49.3754350457958,114
706813,0,0.00552397053036041,1,0.00161087396062423,0,0.0196867705348418,-0.70838476567341,2.56388044191056,115
707511,1,0.0336719055256279,0,0.540561816420923,1,0.250437595392671,15.0537934513239,6.43758309734092,115
709112,1,0.202247779409338,1,0.359033389838185,1,0.401192277250441,0.775215485117995,0.983667155318682,116
712832,0,0.0218469164222853,1,0.0144978656456181,1,0.0464776429167034,-0.336388469412128,1.12742347790982,117
714829,0,0.0139225074866031,1,0.000672280314524749,1,0.018517220616875,-0.951712698652046,0.330020517833666,118
716472,1,0.522235704925571,1,0.403761918656983,1,0.823256995388117,-0.226858840081554,0.57640886600323,119
718933,0,0.00345589780698599,0,0.00655804463694025,1,0.0046444707629137,0.897638472897943,0.343925955659059,120
721280,1,0.00233184941313213,0,0.0734435651016248,1,0.054893997727366,30.4958438945574,22.5409702780218,121
722679,1,0.0554920211077775,1,0.0252069163754692,1,0.0584996180945081,-0.545756022716996,0.0541987285143075,122
725260,0,0.119137492541608,0,0.0869082208061737,1,0.0383240263865223,-0.27052165567593,-0.678321025825369,123
726021,1,0.0250603724188322,0,0.342209351041971,1,0.0937775271918248,12.6553976661899,2.74206438853053,123
726065,0,0.00457042484973897,0,0.0175518273371203,1,0.00517485785620939,2.84030542327431,0.132248757247358,123
727172,0,0.0430287488380425,1,0.00133837903111148,0,0.0130535341770818,-0.9688957018911,-0.696632262624821,124
731879,0,0.0000112845642677094,1,0.00106777642749812,0,0.0125495845962454,93.6227432594405,1111.10183207125,125
731985,0,0.0000509568605213751,1,0.00240249696187077,0,0.0232062829814788,46.1476644614513,454.41037544384,125
732189,0,0.0122888904875355,1,0.00133837903111148,1,0.00550024262493845,-0.891090328091948,-0.552421544441518,125
732298,0,0.00130407245818716,0,0.00479704615496408,1,0.0227337310467712,2.67851197596231,16.432874150547,125
732359,1,3.06162377121674,1,32.9693073569972,0,233.251804856239,9.76856917135009,75.1856525446104,125
735067,0,0.00762836544497153,1,0.00295316379859446,0,0.0416182991632205,-0.612870696888135,4.45572960071734,126
735344,0,0.0595191999808162,1,0.00474797183663979,0,0.0658261323352751,-0.920227895566975,0.105964669493065,126
736175,1,0.00705285266731835,1,0.00226524025663472,0,0.0325434370065752,-0.678819285828636,3.61422328547648,126
741697,1,0.294326826371462,1,0.186233253388872,1,0.237241655777933,-0.367256951448144,-0.193951639737669,127
743820,1,0.0568854884735229,1,0.093956377851057,1,2.49406834974914,0.65167567990189,42.8436658746457,128
745418,0,0.0137250276119182,1,0.00399709691976021,1,0.0133092290677523,-0.708773123611838,-0.0302949149482826,129
751099,0,0.0000396722962536657,1,0.00545797251409247,0,0.0147869520906145,136.576420562955,371.727406451755,130
751918,1,0.041475181716749,1,0.116506847128957,1,0.05594256998513,1.80907381972742,0.348820370871061,130
753991,1,0.0200246356143669,1,0.00364588123283266,0,0.0152784517359401,-0.817930208417032,-0.237017240654386,131
755405,0,0.0225980452313547,0,0.0132432535743198,1,0.0115714462365903,-0.413964639917403,-0.487944814778272,132
764185,0,0.0120111844137598,1,0.00395231187347455,1,0.00649995756605646,-0.670947365611435,-0.458841248111202,133
764294,1,0.0740380261604411,1,0.128690776664796,1,0.129051220175522,0.738171360564389,0.743039717129506,133
764617,0,0.00748237139475804,1,0.0059953930695204,0,0.0310346139456043,-0.198730889819153,3.14769760925612,133
774665,0,0.0140217763878956,1,0.00213202051331737,0,0.0165137234250298,-0.847949328648697,0.177719781588117,134
784451,0,0.0122888904875355,1,0.00123644574266411,0,0.00350959217929772,-0.899385079237362,-0.714409353484152,135
796182,0,0.0146247952909513,1,0.00390777913730881,0,0.000178564812107409,-0.7327976864246,-0.987790269295743,136
807533,0,0.02038274420855,1,0.00474797183663979,0,0.0689478916629429,-0.767059244424598,2.38265990867025,137
808568,0,0.012103400462385,1,0.0004694229781097,0,0.0179757228241592,-0.96121561212747,0.485179547683665,138
808895,0,0.00521628983274865,1,0.00147147261936886,0,0.00642833323586671,-0.717908194032713,0.232357373148375,138
808946,0,0.011919321007768,1,0.00113854941613546,0,0.0166284017154721,-0.904478668256904,0.395079611047907,138
809121,0,0.0413043263608832,1,0.00291468650530678,1,0.00986649949032146,-0.929433868988913,-0.761126730306261,138
809376,0,0.0231058506234016,1,0.00833241555527213,0,0.0384112751377714,-0.639380705299244,0.662404720078491,138
809443,1,33.1275749965088,1,28.1243481410358,1,11.4779945405793,-0.151029070374161,-0.653521438204007,138
809515,1,0.0133342995741488,0,0.0324280320075572,0,0.227579067382771,1.43192616359284,16.0671932273053,138
813413,0,0.0849226936819135,1,0.00499586652946042,0,0.0644618971707745,-0.941171596038004,-0.240934379540256,139
818945,1,0.00629837375323197,1,0.0042248068029873,0,0.0353328177770397,-0.32922259482944,4.60983186475857,140
822276,1,5639.41613664479,1,277.989154449495,1,365.564371250728,-0.950706039825093,-0.935176911511229,141
822334,0,0.546172910557133,1,0.011053201733421,1,0.0260717026010991,-0.979762449730167,-0.952264746022456,141
826352,0,0.00429095556279648,0,0.00846260757715044,1,0.0805067391600123,0.972196508051281,17.7619605893902,142
828734,1,0.123525248507264,1,0.0518347171912636,1,0.0436414384843974,-0.58037148018192,-0.646700257544261,143
831746,0,0.0144223784193993,1,0.00172693661578707,0,0.00204402148392617,-0.880259929009754,-0.858274313397797,144
838499,0,0.0949941672908441,1,0.0146694365271631,1,0.0325434370065752,-0.845575397463618,-0.657416471614128,145
852478,0,0.0777393632402498,1,0.00954047640944533,1,0.0204438853381772,-0.877276118406566,-0.7370201595941,146
852898,1,11.4573099644113,1,12.2523087322136,1,9.68994497078903,0.0693879078310419,-0.154256540070232,146
854299,1,0.18488630096215,1,0.00307010953917701,1,0.00625100845717671,-0.983394607803822,-0.966189985820224,147
863811,1,0.0931909291851275,1,0.0168070078631187,1,0.169577099499339,-0.819649744775793,0.819673877942212,148
869806,1,0.0147265326906774,0,0.327412876369429,0,3.59297802804628,21.2328557065369,242.979903723081,149
877670,1,0.156461188857057,1,0.109816591989179,1,0.401192277250441,-0.298122475027929,1.56416482695252,150
879737,0,0.0353883935435366,1,0.00136449312852312,0,0.0248633644378356,-0.961442354628377,-0.297414718550379,151
884104,1,0.0358639321346305,1,0.031791579730061,1,0.0443890298310871,-0.113550081159038,0.237706720625447,152
887381,1,0.0146247952909513,1,0.0759675493862367,0,2.21863525195768,4.1944350587416,150.703679116137,153
890259,0,0.034602882077714,1,0.00213202051331737,1,0.0179757228241592,-0.938386042280261,-0.48051371028032,154
895728,0,0.753330885993458,1,0.284606319889115,1,0.413988678098088,-0.622202772804424,-0.450455721655247,155
899865,1,0.0849226936819135,1,0.0316650462049215,1,0.0531341919027108,-0.627130925409336,-0.374322815268552,156
907950,0,0.000158689185014663,1,0.00690774646314828,1,0.0638976819658518,42.5300393187475,401.659336614197,157
908030,1,0.00949031854914357,1,0.0799338644713668,1,0.06743579491375,7.42267454537447,6.1057461943504,157
908202,0,0.0000451382570708374,1,0.00504620239838431,0,0.0282740019504238,110.794356402931,625.386657022493,157
908378,0,0.00176321316682959,1,0.00042438562170412,0,0.0396431739359658,-0.759311222438746,21.4834833823568,157
908555,1,1.51887149420326,1,12.9942488431266,1,73.3688885635041,7.55519962861824,47.3048690053865,157
909000,1,0.0989164349804565,1,0.124395070718111,1,1.71727049597914,0.257577375718086,16.3608207404405,157
909168,1,0.0145234105338586,1,0.00460226274238645,1,0.048124456896364,-0.683114187837827,2.31357822490597,157
913102,0,0.0272326510403663,1,0.00147147261936886,1,0.0112384724633467,-0.945966603942167,-0.587316253320758,158
916669,0,0.0253269702496569,1,0.010103632597105,1,0.0466698976977391,-0.60107219704884,0.842695641748596,159
919761,1,0.0273714159165958,1,0.0367868154842216,1,0.167200947464893,0.343986573303908,5.10859693829416,160
923524,1,0.0181683247923288,1,0.028824412719811,1,1.93197608203704,0.586520113950274,105.337601519144,161
928103,0,0.0160812093667526,1,0.0021981257647362,0,0.017324804482691,-0.863310916821917,0.0773321886169563,162
928222,1,0.358545165763196,1,0.0999274229940052,1,1.5075418088427,-0.721297530866716,3.20460782293287,162
935842,1,0.0384537396340698,1,0.171220801253679,1,0.188802577602903,3.45264369299411,3.9098625881272,163
938324,0,0.0593144909321473,1,0.00381947059533708,1,0.0137234994318415,-0.935606450711912,-0.76863159042298,164
941578,0,0.0735817065928656,1,0.00826769800951285,1,0.00679042299375117,-0.887639219143709,-0.90771588064241,165
946841,0,0.00155797515421062,0,0.00373217129384503,1,0.00504748162357278,1.39552683735576,2.23977029410984,166
950197,1,0.0341358069098208,1,0.0316650462049215,1,0.0162287637457084,-0.0723803222647271,-0.524582389729904,167
956157,0,0.00539984032341561,1,0.00395231187347455,0,0.0238209923471586,-0.268068750785846,3.41142532379381,168
956546,0,0.249688616554738,0,0.458781672647047,1,0.695288522791343,0.837415253356058,1.78462243247248,168
958134,1,0.0206232464845056,1,0.011053201733421,1,0.0334333345882471,-0.464041622073162,0.621147990126864,169
959177,0,0.0176067413986935,1,0.00126155059959608,1,0.0229356580884627,-0.928348433646575,0.302663426985109,170
964612,1,0.0615856858123405,1,0.0557889213906375,1,0.116567555755747,-0.0941251907036726,0.892770279622164,171
967899,0,0.00610001227196364,1,0.000787333729207911,1,0.00625100845717671,-0.870929156515539,0.0247534231868787,172
968739,1,0.0903921809254189,1,0.026694410687453,1,0.0169748174509605,-0.704682303113384,-0.812209227864895,172
969313,1,0.0512250452440499,1,0.0253198251541331,1,0.251330022642514,-0.5057139523547,3.9063894711095,172
970400,1,0.00564951130783868,1,0.000827703348394986,1,0.00325067320174198,-0.853491159979351,-0.42460984240678,173
974480,0,0.122641349746732,1,0.0840011036044645,1,0.114297550581831,-0.315067032628587,-0.0680341433140765,174
975165,1,0.0634756740058652,1,0.0188941171750905,0,0.173265454896091,-0.702340818415813,1.72963552746334,174
985009,0,0.00345589780698599,1,0.00141747825370615,1,0.0141441187670278,-0.589837913945035,3.09274797953687,175
995787,0,0.0178303168282475,0,0.0607608184587056,1,0.0341703608502205,2.4077251147016,0.91641916289936,176
1005548,1,0.1621593648483,1,0.00833241555527213,1,0.0390247940713705,-0.948615884361245,-0.759342951867886,177
1008539,0,0.0254607981290192,1,0.00310959607294437,0,0.0194375734192786,-0.877867297906888,-0.236568574135767,178
1011709,0,0.0863974451746498,1,0.0235435619099018,1,0.162498939151411,-0.727497012645348,0.880830374358001,179
1014580,0,0.0105836870338946,1,0.0018776919124388,0,0.0553122361983909,-0.822586220999787,4.22617836499243,180
1016120,1,0.00884709838588414,1,0.0827703348394986,1,0.0592561872831399,8.35564760662791,5.69781036658134,181
1018564,0,0.0593144909321473,0,0.0619927226192112,1,0.0311917509802588,0.0451530754959628,-0.474129331802906,182
1021251,1,0.19365440739816,1,0.121159319585207,1,0.334274121886456,-0.374352893832675,0.726137434089876,183
1021302,0,0.0279300018478474,1,0.00364588123283266,0,0.0315863296136795,-0.869463623644062,0.130910401859278,183
1034160,0,0.0425077193472444,1,0.016078336236792,1,0.00817608593570466,-0.621754907492247,-0.807656443082386,184
1037352,1,0.0118278102444096,1,0.00441151629172752,1,0.0958347426313122,-0.62702172248556,7.10249240146617,185
1037691,1,0.0141213979318215,1,0.167711672105842,1,1.69922319842613,10.8764213653322,119.329673211535,185
1037811,0,0.00355534302959518,1,0.00265241013565075,1,0.00527143165875749,-0.253965056656499,0.482678778074954,185
1037858,1,0.0160812093667526,1,0.00561654942446169,1,0.138498885978778,-0.650738368217894,7.612467061409,185
1038136,0,0.0097373447138164,1,0.011203073944653,1,0.023070772129624,0.150526583366908,1.36930834921441,185
1038181,0,0.0287784600237258,1,0.0224661976978468,1,0.0164565330838188,-0.219339822932673,-0.428164916738021,185
1038302,0,58.3148541540597,1,8.79584616803375,1,23.4623747324442,-0.849166283691693,-0.59766040620697,185
1040168,1,0.0127587867964956,1,0.00265241013565075,1,0.00566665510955522,-0.792111101317307,-0.555862543991121,186
1042433,1,0.427446775647346,1,0.611145698623383,1,0.0680153865330486,0.429758588534993,-0.840879869943941,187
1044385,0,0.02492760246737,1,0.00106777642749812,0,0.0223991700307533,-0.957164896668429,-0.101431031721817,188
1059375,0,0.00564951130783868,1,0.00236780432038188,0,0.0230031655077066,-0.580883338157664,3.0717089061827,189
1062128,0,0.0102409183942629,1,0.00265241013565075,0,0.00000600176174027679,-0.740998801715219,-0.999413943016708,190
1062723,0,0.030660337436683,1,0.00147147261936886,0,0.00573391452211567,-0.952007292078647,-0.812985929004962,190
1063007,0,0.0497157347732437,1,0.0127573042833554,0,0.0257133329434668,-0.743395036972859,-0.482792861037923,190
1063150,0,36.9387297530232,1,1.85829481503965,1,1.3365814768669,-0.949692508988143,-0.963816257738058,190
1069896,0,0.0299294855790322,1,0.000516731125594553,1,0.0233421906440272,-0.9827350482109,-0.220093824119042,191
1071212,0,0.0342911459898185,0,0.0132432535743198,1,0.0031000835435314,-0.613799621096015,-0.909595218997585,192
1090149,0,0.0717705340278983,0,0.0513506602261985,1,0.00377843142419276,-0.284516119021244,-0.947354001536006,193
1093612,0,0.214514100768338,0,0.0573092160182107,1,0.0201899264942911,-0.732841730156932,-0.905880655761203,194
1116207,1,0.0106702608003859,0,0.0100323549882278,0,0.0139330154780475,-0.05978352582863,0.305780218375128,195
1118499,1,0.0603415626018256,1,0.0106829366324395,1,0.00576769303240599,-0.822958899773067,-0.904415915271119,196
1119746,0,0.713064739545204,1,0.0200840117006295,0,0.299192088467754,-0.971834238061695,-0.580413850418996,197
1151077,1,0.558028932212212,0,0.113854941613546,0,0.00467487638230865,-0.795969464948373,-0.9916225197074,198
1165458,0,0.168303810092068,1,0.0264627899973671,1,0.069533931456012,-0.842767730671747,-0.586854680128902,199
1166884,0,0.0215993612936624,1,0.0062174259750493,1,0.00431655632601312,-0.712147693141575,-0.800153519943219,200
1174441,1,1.15463679219334,1,1.2280438156708,1,2.92789195757479,0.0635758569047701,1.53576880398293,201
1176080,1,0.140922343860421,1,0.170047054575814,1,0.261707019090116,0.206672057230613,0.857100953056301,202
1217932,0,0.00002979830251942,1,0.00213202051331737,0,0.00343087485796037,70.5483880978756,114.13658725105,203
1221832,0,0.0439041841753734,0,0.265606989394018,1,0.469316737122885,5.04969650120503,9.68956742820273,204
1231100,0,0.0142213721183807,1,0.00489595172197241,0,0.028423996392594,-0.65573281669182,0.998681713409128,205
1231275,1,132.162504073022,1,104.021309229643,1,149.139689913276,-0.212928735277526,0.128456902048957,205
1233992,0,0.405766306548009,0,0.55000376572854,1,0.427568284052173,0.355469285775862,0.05373037916736,206
1306282,0,0.00603459706347426,1,0.000933042823461258,1,0.026795882116868,-0.845384403689733,3.44037635570667,207
1336222,0,0.0280705299372437,1,0.00307010953917701,0,0.0238897894011566,-0.890628728918166,-0.148937000670591,208
1360676,0,0.00830279448128384,1,0.00989055670083324,0,0.0338418015959428,0.191232268018741,3.07595318326005,209
1367180,0,0.0257295118156441,1,0.00243744191347958,1,0.00350959217929772,-0.905266686327194,-0.863596627699566,210
1373540,1,0.70458015778642,0,2.76309858525931,1,0.301144397080128,2.9216241824637,-0.572590295437451,211
1379934,1,0.0740380261604411,1,0.627356497673133,1,0.140996561288131,7.47343628953108,0.904380338052097,212
1386089,0,0.00053337198296595,1,0.00356060041229997,1,0.0110036101340888,5.67564200222956,19.6302739654611,213
1396417,1,0.00423611963330808,1,0.00445882443921237,1,0.0177970092080417,0.0525728320213598,3.20125273802611,214
1397074,1,0.0262711709004941,1,0.0072665314536734,1,0.0208277996842081,-0.723402832664123,-0.20719941402321,214
1406532,0,0.013823591227944,1,0.00152647622551125,0,0.0105413256760774,-0.889574554083636,-0.237439424947085,215
1407780,1,1.03431565465284,1,2.13413600751783,0,15.6909759345723,1.06333143844192,14.1703939353396,216
1408274,1,0.0117366521236845,1,0.0418552211731588,0,0.0487125303442377,2.56619764580866,3.15046214464654,216
1416045,1,0.0949941672908441,1,0.02442361960818,1,0.046766173892267,-0.74289348172923,-0.50769425927928,217
1462521,0,0.0177183527921538,1,0.00551057917409562,1,0.0139856424962825,-0.688990323268885,-0.210669148518382,218
1472170,1,0.0469466084947379,0,0.00399709691976021,0,0.000864253690599857,-0.914858665025648,-0.981590710845561,219
1496550,0,0.0991807406341643,1,0.0202858597965649,1,0.0304100339139219,-0.795465735919529,-0.693387710966067,220
1507539,0,0.0458611744692376,1,0.00181663286341835,1,0.00479749088662241,-0.960388435655155,-0.895391015556297,221
1526585,1,0.0570859658105914,1,0.0475599529845323,1,0.0162855572762259,-0.166871361302111,-0.714718722106574,222
1530158,0,0.29069319667726,1,0.0191881846198563,1,0.0675515148322629,-0.933991628152344,-0.767619209515724,223
1532539,1,0.0442568268087393,1,0.00484637278340829,1,0.00559979250768833,-0.890494345553683,-0.873470537508519,224
1538109,0,0.0141213979318215,1,0.00147147261936886,1,0.0258563831984995,-0.895798374461709,0.831007335345615,225
1549985,0,0.00677355970169254,1,0.0018776919124388,0,0.0304100339139219,-0.722790970312167,3.48952031917918,226
1550439,0,4.34653644984787,1,0.447306608393121,1,7.30902089094219,-0.897088954951988,0.681573587447542,226
1551064,0,0.0296396133344054,1,0.00265241013565075,0,0.0270883315980306,-0.910511311138737,-0.0860767550369256,226
1576132,0,0.0384537396340698,1,0.00331081339357994,1,0.00473598522911874,-0.913901393594329,-0.87683941083008,227
1656020,0,0.00691250089923872,0,0.0087260193423461,1,0.0046444707629137,0.262353447694613,-0.328105582825284,228
1694867,0,0.0824929859380223,1,0.0236526860367669,1,0.828113958277439,-0.713276398377223,9.03859841974453,229
1696182,0,0.0208651593309946,1,0.0121235012621183,1,0.208043084911487,-0.418959564612134,8.97083614896937,230
1706783,0,0.0132374991712898,1,0.00865978793586731,0,0.00000317448554857615,-0.345813901567668,-0.999760189934103,231
1706810,1,0.0339808204724565,1,0.00684883205014714,0,0.00000178564812107409,-0.798450068158344,-0.999947451294694,231
1706876,1,1.95755875378915,1,5.61754970793211,1,2.25527600738207,1.86967106200951,0.152085986188995,231
1706956,0,0.0222208939349699,0,0.104928714191044,1,0.0101786407021526,3.72207439080178,-0.541933788445206,231
1707211,0,0.0174954826478666,1,0.0042248068029873,1,0.00690098437324768,-0.758520134138598,-0.605556216301973,231
1720588,0,0.0259996360728024,1,0.104469005152551,1,0.0958347426313122,3.0180949017911,2.68600323338998,232
1754492,0,0.00940868177951936,1,0.00109111511359065,0,0.00366970529415403,-0.884031032278532,-0.609966052615131,233
1757148,1,0.513171907641484,1,0.00667360267186325,0,0.00693803657175996,-0.986995385810313,-0.986480092794544,234
1789577,0,0.0467648212172377,1,0.00519872386587547,1,0.00925679985964806,-0.888832594019216,-0.802056340242439,235
1818275,1,0.133457604597331,1,0.0252069163754692,1,0.0147869520906145,-0.811124165973729,-0.889201127689728,236
1880890,1,0.373276635450741,1,0.949196852734026,1,2.05522984837814,1.54287775496006,4.50591613079773,237
1899243,0,0.0134314526196411,1,0.00109111511359065,0,0.0103139035473239,-0.918764176557114,-0.232108109271688,238
1902314,1,0.0671235857267189,1,0.00519872386587547,1,0.00866654395295968,-0.92254996794955,-0.870886755242131,239
1918895,0,0.0402865997209891,1,0.00859380883950843,1,0.00991079348399144,-0.786683192450439,-0.753992802752525,240
1929909,0,0.0146247952909513,1,0.00203475496208851,1,0.0268688456831485,-0.860869508146384,0.837211745437071,241
1993332,1,0.22554335176949,1,0.243043273834822,1,1.05825250423509,0.0775900594188982,3.69201373453313,242
2002166,1,0.0129492138185132,1,0.0568001803512737,1,0.0248633644378356,3.38638060559846,0.920067487208298,243
2010626,1,2.09137111687564,1,0.363302477067218,1,1.23309895213704,-0.826285027016168,-0.410387308982634,244
2014261,0,0.0185095065401103,1,0.0014988482673801,0,0.0248633644378356,-0.919022786256777,0.343275380354221,245
2022065,0,0.000914049705684458,1,0.00763439960851562,0,0.0400878499194499,7.35228058281451,42.8574069551626,246
2024290,0,0.0552943649117759,1,0.0248697039001972,1,0.183994968043595,-0.550230770533711,2.3275536908176,247
2026396,0,0.0144223784193993,1,0.00295316379859446,0,0.015004404350692,-0.795237393395377,0.0403557523154294,248
2045705,1,0.0135289583077667,1,0.035704909690008,1,0.104574696562583,1.63914699696505,6.72969316510852,249
2045985,0,0.0603415626018256,1,0.0145835249313306,1,0.0601267899448369,-0.758317081916446,-0.00355928232097518,249
2046026,0,0.0355465537646012,0,0.165103668551297,1,0.042348430839393,3.64471660585321,0.191351238149152,249
2046140,0,0.0649654128105195,1,0.110996772575101,1,0.168478330688838,0.708551793534174,1.5933542696054,249
2046217,0,691.844222232566,1,312.316977203655,1,413.515711297801,-0.548573266687385,-0.402299393404784,249
2085995,0,0.00440168534967338,1,0.00299189340200206,1,0.017324804482691,-0.320284580944873,2.93594796229053,250
2086319,1,0.318021766513902,1,2.26368804477697,1,2.04375170225587,6.11802864813663,5.42645226664551,250
2086662,0,0.112845642677094,1,0.00667360267186325,1,0.0673201741979104,-0.94086078546285,-0.40343133681691,250
2108835,0,0.0361827210751933,1,0.00206692450237821,0,0.0206994314248376,-0.942875371421546,-0.427919437517677,251
2109904,1,0.152500306799091,1,0.103095933479951,0,0.278605748090584,-0.323962451985275,0.826919262907639,252
2131638,0,0.0075551920985481,1,0.0196833432301978,0,0.030721530308376,1.60527369436184,3.06628050056858,253
2133046,1,0.0127587867964956,1,0.002689121258099,0,0.0355844453581011,-0.789233780531734,1.78901481196276,254
2145965,0,0.0332111779251354,1,0.00161087396062423,0,0.069651437022646,-0.951496030515525,1.09722874568479,255
